"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (20% density)"
"05/27/2025 01:09:54:624 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","(mean) mosquito_to_human_rate","(std) mosquito_to_human_rate","(mean) human_to_mosquito_rate","(std) human_to_mosquito_rate","(mean) total-mosquitoes","(std) total-mosquitoes","(mean) mosquito-death-toll","(std) mosquito-death-toll","(mean) cur-human-population","(std) cur-human-population","(mean) %infected-humans","(std) %infected-humans","(mean) %recovered-humans","(std) %recovered-humans","(mean) total-larvae","(std) total-larvae","(mean) total-hatched-larvae","(std) total-hatched-larvae"
"500","10","20","5000","100","69","43.57574021866295","1.8440079431270182","13.809264058697968","0.3238338797224314","6153.3","81.3031979690836","5966.8","76.4235565777987","302.6","11.78303865732435","4.52","2.2382135733660453","60.52","2.35660773146487","12398","874.1998627316295","1153.3","81.3031979690836"
"500","10","20","5000","100","70","43.58090550047187","1.8366084653941896","13.79207921289425","0.3258637460785598","6156","80.93454145171887","5977.8","78.44845441434776","302.6","11.78303865732435","4.160000000000001","2.1294130646729865","60.52","2.35660773146487","12413.1","872.613482591233","1156","80.93454145171887"
"500","10","20","5000","100","71","43.58839121367334","1.8301279419024146","13.77869844462308","0.324348747515753","6158.2","80.99604928636953","5987.8","77.77763174589465","302.6","11.78303865732435","4","2.2360679774997902","60.52","2.35660773146487","12420.5","858.0000291375287","1158.2","80.99604928636953"
"500","10","20","5000","100","72","43.59346558120349","1.817818048560379","13.767296322281371","0.32244208673549263","6159.3","80.43139934130203","5995.2","78.42678114011821","302.5","11.69829047339824","3.6599999999999993","2.2450835173774717","60.5","2.3396580946796477","12429","861.4579502215996","1159.3","80.43139934130203"
"500","10","20","5000","100","73","43.58961923802404","1.807427637283633","13.752340563260631","0.32529455216889713","6161.5","79.42952851427484","6003.8","78.33364538944936","302.3","11.602154972245456","3.5199999999999996","2.2613270440164115","60.459999999999994","2.320430994449091","12442","841.7316674570346","1161.5","79.42952851427484"
"500","10","20","5000","100","74","43.59058532806053","1.796973308098025","13.737855924984654","0.3273498529701496","6163.2","79.83833665602008","6012.8","78.72712366141671","302.1","11.58835622510803","3.22","2.2688322987827902","60.419999999999995","2.3176712450216055","12442","841.7316674570346","1163.2","79.83833665602009"
"500","10","20","5000","100","75","43.587144490300204","1.7792312372567185","13.723922050130279","0.3255937054168481","6164.8","79.9096990358492","6021.8","79.08956947663832","302","11.584472366059664","3","2.150348808914498","60.39999999999999","2.3168944732119323","12463.9","864.0988890167606","1164.8","79.9096990358492"
"500","10","20","5000","100","76","43.58330345968944","1.7691791878077656","13.709611507903768","0.3264119643258366","6165.7","79.3335364143059","6031.7","78.09359768892709","301.9","11.58835622510803","2.919999999999999","2.122639865827456","60.379999999999995","2.3176712450216055","12467.4","871.1175810417328","1165.7","79.3335364143059"
"500","10","20","5000","100","77","43.580334552302304","1.7600450354104729","13.69669954238714","0.3259203053460642","6166.4","79.13684350541156","6040.5","77.31138337916352","301.9","11.58835622510803","2.94","2.2379454863780754","60.379999999999995","2.3176712450216055","12495.1","860.195727727126","1166.4","79.13684350541156"
"500","10","20","5000","100","78","43.57108114634353","1.7461288459362732","13.688179989467262","0.32583460169016837","6167.1","78.6059158079085","6048.6","77.95152339755779","301.7","11.402192771568107","2.88","2.3903137869325857","60.339999999999996","2.2804385543136223","12510.7","867.6952287525845","1167.1","78.6059158079085"
"500","10","20","5000","100","79","43.559182695356434","1.7366624114236513","13.674601714177447","0.32822972015496915","6168.7","79.10632085996669","6054.9","78.19392559527881","301.6","11.385956261992227","2.6599999999999997","2.264597094407745","60.31999999999999","2.277191252398446","12534.3","871.6503943669159","1168.7","79.10632085996669"
"500","10","20","5000","100","80","43.55457070375055","1.7288737440083481","13.667557768588711","0.32364083768150265","6169.4","79.27067553641763","6062","76.41727553374302","301.2","11.142710621747295","2.42","2.1041863035387336","60.239999999999995","2.2285421243494588","12534.3","871.6503943669159","1169.4","79.27067553641763"
"500","10","20","5000","100","81","43.54236512619087","1.716859761201915","13.659248385424272","0.3236773840698582","6171.1","79.26846787973135","6068.1","75.86890008429013","301.1","11.139569111954016","2.1799999999999997","1.9543796969882796","60.21999999999999","2.227913822390803","12534.3","871.6503943669159","1171.1","79.26846787973135"
"500","10","20","5000","100","82","43.52414563526027","1.711016894982192","13.648325767867593","0.32441781990550955","6172.9","79.63724003253755","6075.2","75.63702796911048","300.9","11.423221962301179","1.9800000000000004","1.9275891678467176","60.17999999999999","2.284644392460234","12541","870.2260625837404","1172.9","79.63724003253753"
"500","10","20","5000","100","83","43.52390545048148","1.700876043353691","13.641449414814835","0.3244267446865731","6174","79.8235554206902","6080.9","76.60868097023992","300.9","11.423221962301179","1.8600000000000005","1.8911372240004163","60.17999999999999","2.284644392460234","12541","870.2260625837404","1174","79.8235554206902"
"500","10","20","5000","100","84","43.50811849934215","1.690311630406471","13.633120798638666","0.32399957842032995","6174.9","80.28007224710251","6086.2","77.08021795506289","300.9","11.423221962301179","1.6600000000000001","1.5825296205758679","60.17999999999999","2.284644392460234","12541","870.2260625837404","1174.9","80.28007224710252"
"500","10","20","5000","100","85","43.49281224447534","1.6848860394401197","13.62402863201054","0.32690460035464014","6175.7","80.24468829773096","6091","77.25412610339981","300.9","11.423221962301179","1.56","1.4880860190190621","60.17999999999999","2.284644392460234","12572.4","864.1851884868197","1175.7","80.24468829773096"
"500","10","20","5000","100","86","43.4909312239579","1.6760870766768112","13.615330410289266","0.32441627482420093","6176.3","80.11747624582291","6095.7","77.34345479741644","300.9","11.423221962301179","1.44","1.444437606821423","60.17999999999999","2.284644392460234","12576.4","868.5003396660246","1176.3","80.11747624582291"
"500","10","20","5000","100","87","43.47886563281728","1.665919522719066","13.608790907167677","0.32293149317264486","6176.6","80.04648649378684","6099.8","78.13296359411949","300.6","11.297787393998881","1.3199999999999998","1.377534028617805","60.11999999999999","2.2595574787997745","12576.4","868.5003396660246","1176.6","80.04648649378684"
"500","10","20","5000","100","88","43.46168683556229","1.6602354069300587","13.600649941215204","0.32253318196574743","6176.7","80.02505857542373","6105.1","79.2331370071891","300.5","11.244998888394788","1.18","1.2245815611873305","60.1","2.2489997776789554","12587.9","866.6625006310127","1176.7","80.02505857542374"
"500","10","20","5000","100","89","43.45026923265439","1.6530499424163962","13.593292567886177","0.3209287201767592","6177.8","80.2829994457108","6110.2","79.88466686417362","300.5","11.244998888394788","1.1400000000000001","1.1385956261992225","60.1","2.2489997776789554","12587.9","866.6625006310127","1177.8","80.2829994457108"
"500","10","20","5000","100","90","43.43520166405553","1.6438757744824628","13.587366976181366","0.31848178848181163","6178.6","80.15010917023132","6115.3","80.1024968399862","300.5","11.244998888394788","1.0000000000000002","0.9338094023943002","60.1","2.2489997776789554","12587.9","866.6625006310127","1178.6","80.15010917023133"
"500","10","20","5000","100","91","43.41682668123169","1.6424692496028275","13.5805047775274","0.3172020230415188","6179.7","80.06503606443951","6120","79.74584628681295","300.5","11.244998888394788","0.8800000000000001","0.8681013765684283","60.1","2.2489997776789554","12587.9","866.6625006310127","1179.7","80.06503606443951"
"500","10","20","5000","100","92","43.410533668367094","1.6352678234266866","13.573791041855278","0.31546316687260534","6180.6","79.88391577783352","6123.1","78.72159805288508","300.4","11.22675376054895","0.76","0.8522910301065008","60.08","2.2453507521097884","12587.9","866.6625006310127","1180.6","79.88391577783352"
"500","10","20","5000","100","93","43.39991044772118","1.628585890904245","13.568133906605615","0.3145023554351436","6181.5","80.02655809167354","6126.7","78.01288355137247","300.4","11.22675376054895","0.7","0.8590692637965813","60.08","2.2453507521097884","12587.9","866.6625006310127","1181.5","80.02655809167354"
"500","10","20","5000","100","94","43.383846437150154","1.6276135237085678","13.562272729195858","0.3128686352178697","6182.1","80.10549294524066","6130.8","77.9574242776145","300.3","11.234322409473569","0.64","0.8754427451295717","60.06","2.2468644818947117","12587.9","866.6625006310127","1182.1","80.10549294524066"
