"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (30% density)"
"05/27/2025 01:10:48:692 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","(mean) mosquito_to_human_rate","(std) mosquito_to_human_rate","(mean) human_to_mosquito_rate","(std) human_to_mosquito_rate","(mean) total-mosquitoes","(std) total-mosquitoes","(mean) mosquito-death-toll","(std) mosquito-death-toll","(mean) cur-human-population","(std) cur-human-population","(mean) %infected-humans","(std) %infected-humans","(mean) %recovered-humans","(std) %recovered-humans","(mean) total-larvae","(std) total-larvae","(mean) total-hatched-larvae","(std) total-hatched-larvae"
"500","10","30","5000","100","10","4.0788160666434035","0.7212854774348332","9.372318624415445","1.2514855331022343","5340.5","54.238823733558235","1643.9","41.1568949266098","497.1","1.7","32.66","4.13671367150302","34.92","4.330542691164701","7316.2","686.2015447374043","340.5","54.238823733558235"
"500","10","30","5000","100","11","5.3179339122671685","0.9048815548130095","10.910773081193097","1.2341230281610558","5407.7","65.71004489421689","1813.5","37.8345080581207","495.6","2.4576411454889016","41.66","4.643317779347005","44.519999999999996","4.801832983351252","7984.5","735.1839565714148","407.7","65.71004489421689"
"500","10","30","5000","100","12","6.702943591713085","1.0866063061957079","12.527690324624748","1.3685557536790025","5470.1","70.08059645864894","1979.4","34.141470384270214","492.8","3.1240998703626612","50.620000000000005","4.762730309391873","54.3","4.939028244503162","8614.2","785.6434051145596","470.1","70.08059645864896"
"500","10","30","5000","100","13","8.376778638797038","1.3194000375128663","14.10295697195646","1.405510261663482","5532.1","69.40525916672308","2145.9","31.395700342562833","488.5","4.006245124802026","58.86","4.8033738143101035","63.2","5.028717530345089","9303.7","801.1194729876437","532.1","69.4052591667231"
"500","10","30","5000","100","14","10.363136240945352","1.440399114390181","15.43751555032632","1.390669929808429","5590.6","70.89880111821354","2320.9","33.24890975656194","484.2","4.707440918375927","66.66000000000001","4.134779316964811","71.66","3.9537829985976702","9823.4","900.5301993825638","590.6","70.89880111821354"
"500","10","30","5000","100","15","12.409246903048338","1.6637598047528972","16.51526843604749","1.22275768861544","5650.6","73.73628686067667","2490.4","30.92313050129304","477.2","6.273754856543249","72","3.7083689136869884","77.67999999999999","3.684779504936489","10340.6","896.4840433605051","650.6","73.73628686067667"
"500","10","30","5000","100","16","14.668266111057545","1.900031176959175","17.2280018630475","1.0459718112274274","5709.6","75.91205437873487","2660.3","30.09003157193425","469.9","9.224424101265075","76.32","3.012241690170298","82.28000000000002","2.213052190979686","10811.1","1033.4600572832992","709.6","75.91205437873487"
"500","10","30","5000","100","17","17.01250819882285","1.969137465615121","17.658031825698686","0.9417395932706228","5773.5","77.95030468189333","2828.7","30.166372005927396","461.3","10.28639878674748","78.12","2.1469979040511444","84.8","1.607482503792811","11211.1","1039.3375245799605","773.5","77.95030468189333"
"500","10","30","5000","100","18","19.357047810238235","2.058161016982611","17.84476690134925","0.7782148924263023","5834.4","89.82115563718827","2996.5","30.974989911217083","451.8","11.513470371699404","79.48","1.7045820602129977","85.86","1.6948156241904309","11656.3","1099.4579619066842","834.4","89.82115563718827"
"500","10","30","5000","100","19","21.60350238306696","2.096102475114719","17.85926149581211","0.6719920576031927","5887.5","97.61377976494917","3159.5","39.59861108675404","440.9","11.370576062803503","79.1","1.7093858546273293","85.38","1.6185178404948184","12178.7","1153.4042699764902","887.5","97.61377976494917"
"500","10","30","5000","100","20","23.77259776153269","2.1196782210077836","17.720535904286656","0.5888979354898448","5937.9","106.46450112596217","3321.1","34.162698956610555","431.4","12.547509713086498","78.89999999999999","1.7023513150933345","84.64","2.0819221887476953","12602","1159.679869619198","937.9","106.46450112596216"
"500","10","30","5000","100","21","25.743650764022295","2.1283003818843986","17.56958222590839","0.5261215561173731","5982.7","106.57865639986272","3492.1","31.778766495885268","421","13.046072205840346","78.00000000000001","1.8525657883055053","83.17999999999999","2.407405242164265","13026.4","1201.971064543569","982.7","106.57865639986272"
"500","10","30","5000","100","22","27.569020504777107","2.053344155216168","17.36754501618997","0.49385113252166035","6026.6","113.87993677553565","3652.2","39.85925237633039","410.8","14.538225476309","76.91999999999999","2.2824548188299367","81.64000000000001","2.8562913016707463","13480.8","1168.5166494320908","1026.6","113.87993677553567"
"500","10","30","5000","100","23","29.179146223652925","2.017621072622884","17.173441604054904","0.5014760311562249","6072.7","117.3354592610435","3817.9","39.99862497636637","402.6","13.77824371971987","75.89999999999999","2.257875107263466","80.16","2.7536158047193102","13869","1290.0821679257488","1072.7","117.33545926104351"
"500","10","30","5000","100","24","30.66607784944187","2.003881368038309","16.980475886859622","0.4754690387577543","6119.6","120.76853894951284","3984.5","32.10996729988992","394.9","13.148764200486674","75.02000000000001","1.944119337900841","78.73999999999998","2.576897359228728","14296.3","1213.5776901377185","1119.6","120.76853894951283"
"500","10","30","5000","100","25","32.00260501816359","1.9657475435892444","16.799400807410805","0.4621775328750727","6163.9","127.02239959944073","4154.3","25.333969290263223","388.4","14.381933110677437","74.3","2.3820159529272704","77.53999999999999","2.877568417952906","14613.8","1241.59267072579","1163.9","127.02239959944072"
"500","10","30","5000","100","26","33.155618497017585","1.9983764526788372","16.657615412012085","0.43471430987904225","6205.6","124.75191381297523","4323","26.07297451385246","381.6","14.136477637657835","72.66","2.2253988406575584","76.22","2.886451108194977","14981.3","1368.5193495161113","1205.6","124.75191381297525"
"500","10","30","5000","100","27","34.21008462529017","1.944117725563666","16.532351918186293","0.4277125914006608","6244.8","129.4571743859721","4486.6","22.712111306525426","375.2","13.563185466548779","70.97999999999999","2.050268275128893","74.94","2.772796422386616","15214.7","1393.159865198535","1244.8","129.4571743859721"
"500","10","30","5000","100","28","35.136021133262744","1.888998187727108","16.418495979344748","0.4107603249087139","6285","129.0658746532173","4659.6","24.129649810969077","368.2","13.666016244685208","68.9","2.36516384210481","73.58","2.7820136592044276","15451.4","1428.4673744961765","1285","129.0658746532173"
"500","10","30","5000","100","29","35.94042096445831","1.905362943065892","16.3218047992492","0.3704428449285555","6320.6","128.6935895839416","4828.8","8.986656775464388","362.4","13.283071933856265","67.19999999999999","2.5234896472939976","72.44","2.6948840420322373","15679.3","1517.7314683434615","1320.6","128.6935895839416"
"500","10","30","5000","100","30","36.66285639059822","1.8955475290887303","16.23913111781392","0.34527175161465395","6352.8","132.63167042603362","5000","0","356.6","12.93986089569745","64.98","3.0976765486409352","71.32","2.5879721791394883","15916.8","1574.8075945968765","1352.8","132.63167042603362"
"500","10","30","5000","100","31","37.34929210745314","1.863560261728003","16.161237343695923","0.33238884820774556","6384.6","135.85668919858162","5000","0","352.4","14.2982516413721","62.580000000000005","4.40767512414425","70.48","2.859650328274419","16107","1578.8645920407487","1384.6","135.8566891985816"
"500","10","30","5000","100","32","38.05311854384525","1.872070946450114","16.07186884213629","0.32623866709547905","6413","139.26234236145822","5000","0","347.2","14.344336861632886","59.69999999999999","5.029711721361374","69.44","2.8688673723265747","16342.9","1519.3598290069406","1413","139.26234236145822"
"500","10","30","5000","100","33","38.764129873624505","1.858977792236275","15.974281704604582","0.31431236420759623","6437.5","146.87835102560214","5000","0","343.7","14.26919759481941","57.44","5.367904619122808","68.74","2.8538395189638783","16575.8","1464.0367345118086","1437.5","146.87835102560214"
"500","10","30","5000","100","34","39.479240236013524","1.816949507369196","15.847341207654173","0.30519645599584877","6463","153.06077224422984","5000","0","341","13.769531582446804","54.64","5.947638186709074","68.2","2.7539063164893607","16901.3","1470.8764088121068","1463","153.06077224422984"
"500","10","30","5000","100","35","40.15894021580472","1.8005631985963464","15.718308809774816","0.293810498819452","6483.4","157.11537162225724","5031.9","11.759676866308869","336.7","12.946428078817725","51.04","6.147389689941575","67.34","2.5892856157635427","17131","1501.3193531024635","1483.4","157.11537162225724"
"500","10","30","5000","100","36","40.822489385074896","1.7874372761335882","15.603150171546009","0.277546826079496","6502.8","159.26568996491366","5079.8","21.460661685977907","334.1","12.437443467208203","47.8","6.231532716755967","66.82000000000002","2.487488693441639","17376.2","1534.8014073488466","1502.8","159.26568996491366"
"500","10","30","5000","100","37","41.427482560300746","1.7473663062603813","15.488566018874645","0.28067144316765336","6522.8","158.3349613951385","5138.3","28.34801580357962","331.1","12.636850873536492","45.059999999999995","6.561127951808286","66.22","2.527370174707301","17643.3","1527.3990343063597","1522.8","158.3349613951385"
"500","10","30","5000","100","38","42.00496751245343","1.7347357587101728","15.371121571512536","0.2644322457239888","6547.8","159.0891573929537","5201","35.230668458035254","328.1","12.477579893553076","42.2","6.03058869431501","65.62","2.495515978710618","17804.3","1594.5039385338628","1547.8","159.0891573929537"
"500","10","30","5000","100","39","42.58177182184394","1.699688574762627","15.24595976928667","0.2601685912249446","6573.1","158.26714757017643","5271.4","47.98999895811626","325.3","12.474373731775074","39.18","5.982273815197694","65.05999999999999","2.4948747463550163","18040.5","1609.7479461083342","1573.1","158.2671475701764"
"500","10","30","5000","100","40","43.070371936433915","1.683387402827872","15.153902367751318","0.2379820714198845","6597","160.31656183938077","5340.5","54.238823733558235","322.4","11.723480711802276","36.739999999999995","5.645564630752181","64.48","2.3446961423604575","18291.2","1641.405239421393","1597","160.31656183938077"
"500","10","30","5000","100","41","43.530349431571175","1.6597707671147817","15.058524161896221","0.22865025884085416","6617.5","160.35912820915433","5407.7","65.71004489421689","319.4","10.910545357588685","34.2","5.8855755878248655","63.879999999999995","2.1821090715177403","18468.1","1660.9770889449378","1617.5","160.35912820915433"
"500","10","30","5000","100","42","43.992381502208204","1.5986949469634024","14.970604795038923","0.2386594777610185","6638","161.76526203112954","5470.1","70.08059645864894","317.7","10.982258419833327","32.16","6.041721608945584","63.540000000000006","2.1964516839666666","18638.8","1732.4081967019204","1638","161.76526203112954"
"500","10","30","5000","100","43","44.411558922744064","1.5702719313113216","14.88513816441978","0.23676330545258792","6661.6","164.7678366672331","5532.1","69.40525916672308","315.9","10.539924098398432","30.22","6.594209581140109","63.18000000000001","2.1079848196796878","18839.7","1784.6321777890255","1661.6","164.76783666723307"
"500","10","30","5000","100","44","44.78280454938185","1.5408641798342246","14.81870913592518","0.2373641903784924","6684.4","167.83992373687497","5590.6","70.89880111821356","315.1","10.202450685987166","28.619999999999997","6.748896206047326","63.02","2.040490137197435","19044.1","1867.0497824107424","1684.4","167.83992373687497"
"500","10","30","5000","100","45","45.1546009734573","1.527015207282914","14.742070096728275","0.24013147239049826","6703.7","170.50105571520663","5650.6","73.73628686067667","314.4","9.769339793455849","27.339999999999996","7.258126480022238","62.88000000000001","1.953867958691171","19224.5","1879.300202202937","1703.7","170.50105571520663"
"500","10","30","5000","100","46","45.47463225705052","1.499757865496335","14.677173317103978","0.23777829804544492","6721.2","175.97545283362678","5709.6","75.91205437873488","313.4","10.2","25.74","7.302629663347306","62.68000000000001","2.0400000000000036","19349.5","1888.5737078546867","1721.2","175.97545283362678"
"500","10","30","5000","100","47","45.776043212293985","1.4790545001203717","14.604683561453385","0.23335844159378322","6740.8","179.9448804495421","5773.5","77.95030468189333","312.1","9.61717214153932","24.14","7.25867756550737","62.419999999999995","1.9234344283078657","19509.7","1912.1979526189227","1740.8","179.9448804495421"
"500","10","30","5000","100","48","46.06880585997745","1.4738674462087806","14.536462419958909","0.23248470243261554","6759.9","184.6983757373085","5834.4","89.82115563718828","311.4","9.666436778875658","23.1","7.383359668877035","62.28000000000001","1.9332873557751338","19653.7","1933.3041173079832","1759.9","184.69837573730854"
"500","10","30","5000","100","49","46.322026868148576","1.4400644855052724","14.480448958868317","0.23418649876316755","6777.3","191.79470795618946","5887.5","97.61377976494917","310","9.273618495495704","21.56","7.0873408271367895","62","1.854723699099142","19809.5","2000.563183206169","1777.3","191.79470795618946"
"500","10","30","5000","100","50","46.55377189005803","1.4031716526075033","14.425964469724113","0.24535077006565925","6794.2","195.56727742646518","5937.9","106.46450112596217","309.7","9.529428104561156","20.32","6.630957698553052","61.94","1.9058856209122328","19936.8","2018.5572471446037","1794.2","195.56727742646518"
"500","10","30","5000","100","51","46.78633366551475","1.392437255017547","14.367370992325547","0.2408773984835195","6808","199.6336644957458","5982.7","106.57865639986272","308.6","9.871170143402452","19.2","6.44111791539326","61.71999999999999","1.9742340286804916","20024.1","2034.6012115399913","1808","199.6336644957458"
"500","10","30","5000","100","52","46.98187354599","1.3727921435956252","14.312632452296402","0.24521956397700853","6822.8","203.6240653753873","6026.6","113.87993677553568","307.9","9.873702446397703","18.18","6.993968830356625","61.58","1.9747404892795417","20191.2","2013.7740091678609","1822.8","203.6240653753873"
"500","10","30","5000","100","53","47.17339899210812","1.3396098253346478","14.26819275894015","0.2481165069695376","6836.5","206.5067795497281","6072.7","117.3354592610435","307.1","9.914131328563284","17.000000000000004","6.665133156959432","61.419999999999995","1.9828262657126587","20352.5","2113.1755842806815","1836.5","206.5067795497281"
"500","10","30","5000","100","54","47.36112656641153","1.3257128903986135","14.2093053446277","0.25780020115359825","6849.4","210.3093911360118","6119.6","120.76853894951283","306.7","9.747307320486001","15.860000000000003","6.500492289050115","61.339999999999996","1.9494614640972023","20502.5","2100.0694869456106","1849.4","210.3093911360118"
"500","10","30","5000","100","55","47.509538907146165","1.3013412339647428","14.16168990706625","0.2585687559583989","6859.8","214.17039944866332","6163.9","127.02239959944072","306.1","10.13360745243272","14.84","6.151942782568772","61.21999999999999","2.0267214904865463","20592.1","2100.764168106454","1859.8","214.17039944866332"
"500","10","30","5000","100","56","47.65164084504987","1.2732088385454496","14.125018847629665","0.2603007317977676","6872.8","215.4255323771999","6205.6","124.75191381297523","305.8","10.02796090937734","14.2","6.131231523927309","61.160000000000004","2.00559218187547","20700.2","2100.5220684391775","1872.8","215.42553237719991"
"500","10","30","5000","100","57","47.785314427831636","1.2616986459943689","14.084894910089542","0.2649399132670788","6886.9","220.67507788601773","6244.8","129.4571743859721","305.3","10.05037312740179","13.339999999999998","5.82686879893481","61.06","2.01007462548036","20764.7","2122.5749951415146","1886.9","220.67507788601773"
"500","10","30","5000","100","58","47.88515762225506","1.2392930683746228","14.049478560157098","0.26742262216920815","6901.3","223.9643051916979","6285","129.0658746532173","304.3","10.412012293500233","12.620000000000001","5.982942419913465","60.85999999999999","2.0824024587000465","20913.5","2112.0335342981657","1901.3","223.9643051916979"
"500","10","30","5000","100","59","47.99015644174887","1.2206740671511012","14.013148983886557","0.2743517920497853","6913.4","224.24905796903585","6320.6","128.6935895839416","303.9","10.387011119662864","11.66","5.7709964477549285","60.779999999999994","2.077402223932573","20982.3","2119.4809765600635","1913.4","224.24905796903585"
"500","10","30","5000","100","60","48.07781969684554","1.2182237796394664","13.976342718124354","0.2808949145071845","6923.7","225.2940522961048","6352.8","132.63167042603362","303.3","10.237675517420934","10.840000000000002","5.423504402137054","60.660000000000004","2.047535103484187","21110.6","2160.371782818874","1923.7","225.29405229610475"
"500","10","30","5000","100","61","48.14437877785893","1.1952614732869165","13.943829970224296","0.28657846487824873","6931.4","227.7877081846165","6384.6","135.85668919858162","302.5","10.0821624664553","9.559999999999999","4.83056932462417","60.5","2.016432493291059","21197.2","2127.1625137727488","1931.4","227.7877081846165"
"500","10","30","5000","100","62","48.225037601872636","1.1768889628491455","13.908329572570533","0.2940573617524021","6943.4","228.0062279851145","6413","139.26234236145822","302.3","10.070253224224304","8.8","4.659613717895509","60.459999999999994","2.01405064484486","21288.4","2103.524670642111","1943.4","228.00622798511446"
"500","10","30","5000","100","63","48.287406774247806","1.184232647862506","13.868855803380802","0.2962422979107325","6954.1","228.89799037999438","6437.5","146.87835102560214","301.8","10.037928073063684","8.3","4.471465084287252","60.36","2.0075856146127355","21338.6","2122.0588210509154","1954.1","228.89799037999438"
"500","10","30","5000","100","64","48.32656944054979","1.1620753153082641","13.831325938979049","0.30299459777302085","6965","232.6086842746848","6463","153.06077224422984","301.3","10.354226190305097","7.640000000000001","4.301441618806421","60.260000000000005","2.0708452380610174","21431.8","2090.097404428798","1965","232.6086842746848"
"500","10","30","5000","100","65","48.379861744666776","1.1587794522054446","13.796588092155613","0.3015316658274865","6973.9","232.98602962409572","6483.4","157.11537162225724","301.1","10.3","7.26","4.269004567812033","60.220000000000006","2.0599999999999983","21523.3","2098.988949470673","1973.9","232.98602962409572"
"500","10","30","5000","100","66","48.41655393243322","1.1613734050924078","13.761784633143913","0.29874391438298076","6982.9","232.36198053898576","6502.8","159.26568996491366","300.7","10.276672613253766","6.7","4.024176934479894","60.14","2.0553345226507513","21595.7","2135.4759680221177","1982.9","232.36198053898576"
"500","10","30","5000","100","67","48.43162141712976","1.152281269599161","13.727146419791532","0.3095749040639473","6989.7","233.4395210755882","6522.8","158.3349613951385","300.3","10.526632889960588","6.0600000000000005","3.639835161102766","60.05999999999999","2.1053265779921166","21639.4","2148.670668110867","1989.7","233.43952107558826"
"500","10","30","5000","100","68","48.4665270898436","1.1534559323762865","13.694479139402187","0.3113745303630823","6997.9","232.41921177045586","6547.8","159.0891573929537","300.2","10.447966309287182","5.76","3.7765592806150936","60.04","2.0895932618574355","21751.1","2196.773245011874","1997.9","232.4192117704558"
"500","10","30","5000","100","69","48.4861136090198","1.1540005633006114","13.666245195957254","0.3137108056148247","7008.2","231.32349642870267","6573.1","158.26714757017643","299.7","10.383159442096611","5.18","3.5047967130776647","59.94","2.0766318884193216","21828.5","2183.1605186059955","2008.2","231.32349642870264"
"500","10","30","5000","100","70","48.47966714133982","1.1573117748254822","13.635603693131586","0.3200954255467819","7015.5","232.9215533178499","6597","160.31656183938077","299.3","10.517128885774861","4.74","3.270535124410071","59.86","2.1034257771549716","21870.2","2196.0144717191642","2015.5","232.9215533178499"
"500","10","30","5000","100","71","48.499269155881514","1.1645377042000604","13.606225174073568","0.3205717777291029","7022.9","233.47396000410836","6617.5","160.35912820915433","299.1","10.444615837837215","4.26","3.073824978752044","59.81999999999999","2.0889231675674425","21943.7","2207.4551886731474","2022.9","233.4739600041084"
"500","10","30","5000","100","72","48.49652215902011","1.171667100679683","13.578918454671975","0.32242329910292655","7030.7","236.9227933314986","6638","161.76526203112954","298.8","10.447966309287182","3.88","2.7888348821685374","59.760000000000005","2.089593261857436","22034.8","2209.9517098796528","2030.7","236.9227933314986"
"500","10","30","5000","100","73","48.48346047493519","1.178089294195916","13.550078109334248","0.3272546856410134","7038.9","239.5923412799332","6661.6","164.7678366672331","298.7","10.658799181896617","3.72","2.64","59.74000000000001","2.1317598363793238","22085.7","2228.488817562251","2038.9","239.59234127993327"
"500","10","30","5000","100","74","48.47702583208245","1.1918999708336562","13.52627392999481","0.3298635961671224","7044.8","240.57339836316066","6684.4","167.83992373687497","298.6","10.716342659695052","3.5800000000000005","2.7992141754428155","59.720000000000006","2.14326853193901","22162.5","2217.179751395903","2044.8","240.57339836316066"
"500","10","30","5000","100","75","48.46009037508544","1.2003052373097076","13.503333676533444","0.33287889330729836","7051.6","242.08849621574342","6703.7","170.50105571520666","298.5","10.781929326423912","3.2399999999999998","2.62114478806494","59.70000000000001","2.1563858652847827","22226.1","2209.9524180398093","2051.6","242.08849621574336"
"500","10","30","5000","100","76","48.43893040139339","1.217769301143557","13.476789915406698","0.3353478764455618","7060.4","243.61863639713613","6721.2","175.97545283362678","298.4","10.744300814850634","2.94","2.62","59.68000000000001","2.1488601629701267","22271.2","2212.080414451518","2060.4","243.6186363971361"
"500","10","30","5000","100","77","48.42832822908648","1.2328484490649625","13.455463154482945","0.3407016563441228","7067.3","243.60092364356916","6740.8","179.9448804495421","298.1","10.894494022211404","2.8","2.3664319132398464","59.620000000000005","2.1788988044422806","22301.9","2220.5636874451498","2067.3","243.60092364356916"
"500","10","30","5000","100","78","48.398738468380785","1.2442167563079967","13.433360570956179","0.34366610589184876","7074.4","245.41401752956168","6759.9","184.6983757373085","298","10.89954127475097","2.7","2.2347259339793775","59.6","2.179908254950194","22363.5","2258.6328276193985","2074.4","245.41401752956168"
"500","10","30","5000","100","79","48.366283736507576","1.251292505369217","13.407390325520595","0.3470635423610806","7079.9","246.10747652194559","6777.3","191.79470795618946","297.9","10.91283647820309","2.52","2.2666274506411503","59.580000000000005","2.182567295640618","22413.2","2291.611782130647","2079.9","246.10747652194559"
"500","10","30","5000","100","80","48.337640699798825","1.2634959436197346","13.384609817794683","0.3535865879572655","7084.3","246.05082808232936","6794.2","195.56727742646518","297.7","10.807867504739315","2.3200000000000003","2.196724834839357","59.540000000000006","2.161573500947863","22438.4","2279.1080799295146","2084.3","246.05082808232936"
"500","10","30","5000","100","81","48.310859917287885","1.2699501689329584","13.363644566802668","0.35335649034109273","7088.1","246.2399033463098","6808","199.6336644957458","297.7","10.807867504739315","2.14","2.1072256642324763","59.540000000000006","2.161573500947863","22501.7","2322.9983663360595","2088.1","246.23990334630983"
"500","10","30","5000","100","82","48.26977900624152","1.2770596889852182","13.344287916923466","0.36133453219139317","7092.7","247.47527149192098","6822.8","203.6240653753873","297.6","10.846197490365","2","1.9411336893681483","59.52","2.169239498073","22554.4","2352.1979168428834","2092.7","247.47527149192098"
"500","10","30","5000","100","83","48.233177630192074","1.2910280596824382","13.322968299541737","0.3607228393572629","7097.4","250.27033383923072","6836.5","206.5067795497281","297.5","10.929318368498558","1.8599999999999999","1.863437683422765","59.500000000000014","2.1858636736997124","22587","2351.627011241366","2097.4","250.27033383923072"
"500","10","30","5000","100","84","48.200158596040296","1.2933738770380208","13.302359023172665","0.36285177697878057","7101.3","251.3905527262311","6849.4","210.3093911360118","297.5","10.929318368498558","1.9","1.8978935691971774","59.500000000000014","2.1858636736997124","22662.5","2328.015388694843","2101.3","251.3905527262311"
"500","10","30","5000","100","85","48.1627106431069","1.308182915425296","13.279827011678856","0.3647304283700705","7105.8","253.72812220958087","6859.8","214.17039944866332","297.4","10.947145746723207","1.6799999999999997","1.6497272501841025","59.480000000000004","2.189429149344642","22699.1","2343.856499447012","2105.8","253.72812220958087"
"500","10","30","5000","100","86","48.12729548610445","1.3236595669800715","13.260678189516346","0.36524529583416554","7110","255.9539020995773","6872.8","215.4255323771999","297.4","10.947145746723207","1.48","1.7348198753761153","59.480000000000004","2.189429149344642","22730.7","2348.9928927095543","2110","255.9539020995773"
"500","10","30","5000","100","87","48.08255779973136","1.3195520038616257","13.240642160289601","0.3672916696827338","7114.1","257.49580579108465","6886.9","220.67507788601773","297.3","11.03675676999362","1.3199999999999998","1.5471263684650975","59.46","2.207351353998724","22786.6","2362.1477599845443","2114.1","257.49580579108465"
"500","10","30","5000","100","88","48.047586781278966","1.3247910308210329","13.22009883644005","0.3688650121275559","7118.2","257.5716599317557","6901.3","223.9643051916979","297.3","11.03675676999362","1.2200000000000002","1.5374004032782091","59.46","2.207351353998724","22816.1","2356.6447526090988","2118.2","257.5716599317557"
"500","10","30","5000","100","89","48.01327396247473","1.3383843890544505","13.203426724599591","0.36999561580175294","7122.4","258.17947246053467","6913.4","224.24905796903585","297.1","11.139569111954017","1.1400000000000001","1.5875767697972911","59.419999999999995","2.2279138223908026","22827","2356.951081376107","2122.4","258.17947246053467"
"500","10","30","5000","100","90","47.97436442284104","1.3362628543737844","13.187061366082958","0.36992987145570055","7127.3","258.8559638099922","6923.7","225.2940522961048","297","11.072488428533127","1.06","1.520657752421629","59.4","2.214497685706624","22862.6","2388.21499032227","2127.3","258.8559638099922"
"500","10","30","5000","100","91","47.939113356698485","1.3415765956793364","13.171276031724583","0.3733584168837218","7131.3","259.58815458337074","6931.4","227.7877081846165","297","11.072488428533127","1.02","1.4627371602581236","59.4","2.214497685706624","22909.7","2397.073300923441","2131.3","259.58815458337074"
"500","10","30","5000","100","92","47.904849030235866","1.3517400329589926","13.154757442952995","0.37676959963594797","7135.2","259.69127825169636","6943.4","228.0062279851145","297","11.072488428533127","1.04","1.5200000000000002","59.4","2.214497685706624","22934.4","2409.5680193760872","2135.2","259.69127825169636"
"500","10","30","5000","100","93","47.862458419753","1.347699407265957","13.140644372423088","0.3791575895234471","7136.8","259.7802147970473","6954.1","228.89799037999438","296.9","11.112605455067682","0.9800000000000001","1.4736349615830915","59.379999999999995","2.222521091013535","22985.3","2393.8531304154812","2136.8","259.7802147970473"
"500","10","30","5000","100","94","47.82909271008388","1.348727583277399","13.126142963058708","0.38137548734954396","7140","261.5675820892184","6965","232.6086842746848","296.9","11.112605455067682","0.9","1.3122499761859399","59.379999999999995","2.222521091013535","23014.1","2392.684912394442","2140","261.5675820892184"
