"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (50% density)"
"05/27/2025 01:13:01:565 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","(mean) mosquito_to_human_rate","(std) mosquito_to_human_rate","(mean) human_to_mosquito_rate","(std) human_to_mosquito_rate","(mean) total-mosquitoes","(std) total-mosquitoes","(mean) mosquito-death-toll","(std) mosquito-death-toll","(mean) cur-human-population","(std) cur-human-population","(mean) %infected-humans","(std) %infected-humans","(mean) %recovered-humans","(std) %recovered-humans","(mean) total-larvae","(std) total-larvae","(mean) total-hatched-larvae","(std) total-hatched-larvae"
"500","10","50","5000","100","10","4.087534841409317","0.6206711640522273","9.566263393634063","0.9915029632888641","5572.1","55.34699630512932","1678.8","29.818786024920602","498.1","1.3","32.78","3.7506799383578433","35.4","3.595552808679077","12160.2","1005.257161128435","572.1","55.34699630512933"
"500","10","50","5000","100","11","5.289125019292628","0.7352624283879702","11.308367867812116","0.981048650981368","5691.3","64.28693490904664","1843.5","31.40461749488441","495.9","2.2561028345356955","41.04","3.968677361539989","44.300000000000004","3.6913412196652877","13236","1024.4244237619484","691.3","64.28693490904664"
"500","10","50","5000","100","12","6.66664142755437","0.8216779960795915","13.139253859078554","0.9996778315290981","5804.1","69.3274116060884","2010.5","26.477348809878983","494","3.0983866769659336","49.42","4.573357628701259","53.54","4.309106635951353","14163.4","1064.8307095496448","804.1","69.32741160608839"
"500","10","50","5000","100","13","8.36848996824572","0.9753602903757678","14.90399552230393","0.9799052666520999","5906.7","82.79981884038153","2171.1","25.500784301664137","489","4.219004621945797","57.4","4.141497313774332","62.15999999999999","3.948468057360981","15037.1","1140.33235944614","906.7","82.79981884038152"
"500","10","50","5000","100","14","10.378817466009531","1.0684208848262242","16.3475867902501","0.9771612225640085","6013.1","93.75121332548181","2332.5","28.369878392407678","484.7","4.980963762164908","65.62","3.6171259309014925","71.28","3.2914434523473135","15959.5","1244.8016106994721","1013.1","93.75121332548181"
"500","10","50","5000","100","15","12.656944949776856","1.151328223071303","17.46666483003282","0.9710443246068715","6113","104.0663250047776","2503.3","24.645689278249048","478.6","4.820788317277579","72.56","3.7146197651980506","78.6","3.4985711369071812","16784.4","1305.560278194768","1113","104.0663250047776"
"500","10","50","5000","100","16","15.080915101996414","1.2744423711500623","18.32505483634332","0.9043216631200589","6205.4","108.09643842421451","2675.9","31.00145157891804","470.2","5.3814496188294845","77.1","2.9654679226051295","83.46000000000001","2.6952550899682977","17783.6","1361.880332481529","1205.4","108.09643842421453"
"500","10","50","5000","100","17","17.60269866815745","1.3534039143207004","18.850687730232472","0.7707993333542421","6294","118.38834402085367","2844.2","37.15857909016436","461.7","6.664082832618455","78.84","2.749254444390332","85.31999999999998","2.176602857666049","18667.9","1381.144340755158","1294","118.38834402085367"
"500","10","50","5000","100","18","20.104735143511228","1.4563204631043316","19.115416868897295","0.606589262210535","6382.6","124.5882819529991","3011","38.7556447501522","451.7","7.128113354878695","79.80000000000001","2.894131994225557","86.20000000000002","1.8590320061795622","19570.5","1459.9998801369813","1382.6","124.5882819529991"
"500","10","50","5000","100","19","22.553910508623762","1.4919121466403753","19.151597001817514","0.556960085212942","6466.5","129.4374366248034","3177.4","35.5505274222479","441.3","8.050465825031493","80.44","2.691913817342594","85.96000000000001","1.8039955654047504","20363.1","1484.2693455030321","1466.5","129.4374366248034"
"500","10","50","5000","100","20","24.91570034468503","1.4685315583446334","19.057761310522334","0.46995686863920716","6555.1","130.40126533128426","3345.3","25.663398060272534","431.6","9.25418824100742","80.32","2.8847183571364456","84.82","1.9787875075409178","21119.3","1541.3204112059243","1555.1","130.40126533128426"
"500","10","50","5000","100","21","27.09645712769082","1.460481805483713","18.88965041412201","0.460920601891084","6634","134.27955912945202","3509.5","25.769167623343986","421.9","9.374966666607406","79.74","2.459349507491765","83.61999999999999","1.8707217858356178","21995.4","1549.9187849690707","1634","134.27955912945202"
"500","10","50","5000","100","22","29.121015297201097","1.4334281971537433","18.72722172443958","0.4293463865838263","6723.4","132.74049871836402","3674.2","22.444598459317557","411.8","9.019977827023745","78.88","2.322412538719165","82.00000000000001","1.7458522274236123","22774.7","1645.8949571585667","1723.4","132.74049871836402"
"500","10","50","5000","100","23","31.014942817628327","1.3280326342931925","18.546315886940587","0.40689111538201667","6808.1","137.16227615492534","3839.9","22.708808863522545","404","8.087026647662292","78.06","2.126123232552619","80.62","1.497865147468218","23500.9","1685.4017592253783","1808.1","137.16227615492534"
"500","10","50","5000","100","24","32.66881387821968","1.3230136213024437","18.37498074750217","0.38362276846796717","6886.6","140.70621876804165","4008.3","23.134606112920963","396.1","8.904493247793498","76.96000000000001","2.037253052519497","79.08","1.6998823488700625","24234.5","1812.6433874317363","1886.6","140.70621876804165"
"500","10","50","5000","100","25","34.278146022116694","1.3288695042209615","18.181760815325823","0.3580665382018805","6968","139.92426522944476","4173.8","27.443760675242743","388.7","6.943342134735981","75.78","1.6160445538412638","77.66","1.3683566786477876","24931.6","1803.9616514771037","1968","139.92426522944476"
"500","10","50","5000","100","26","35.740597964972814","1.2652186218367214","17.975055897002438","0.35922099150080766","7042.6","144.11398266649908","4339.5","17.18865905182833","381.8","8.255906976220118","74.53999999999999","1.739080216666271","76.3","1.6130716041143376","25561.9","1930.6614125734218","2042.6","144.1139826664991"
"500","10","50","5000","100","27","37.0283505913679","1.2248851074856126","17.83450007677675","0.345661524488664","7114.5","145.8226662765429","4504.9","16.12110418054545","375.5","8.00312438988674","73.14000000000001","1.924681791881456","75.06","1.5467385040788262","26302","1975.4788786519587","2114.5","145.8226662765429"
"500","10","50","5000","100","28","38.244772717745384","1.2101456462743887","17.676142707214517","0.34115458700791645","7186.5","151.36594729330636","4662.4","13.979985693841034","368.1","6.774215821775979","71.20000000000002","1.4310835055998692","73.62","1.3548431643551975","26951.7","2046.6543455112296","2186.5","151.36594729330636"
"500","10","50","5000","100","29","39.3286827572457","1.2033736410856062","17.535149913682563","0.31382754302808474","7256.8","160.65914228577222","4832.9","12.086769626331098","361.3","5.657738063926255","68.92","1.6424372134118228","72.26","1.1315476127852528","27560.5","2059.1965059216664","2256.8","160.65914228577222"
"500","10","50","5000","100","30","40.32371167919149","1.2001596291438694","17.42011749296453","0.2872302567059957","7317","168.36270370839262","5000","0","355.8","5.963220606350229","66.72","2.172924296886572","71.16","1.1926441212700474","28068","2081.276483314987","2317","168.36270370839262"
"500","10","50","5000","100","31","41.33455388065845","1.2042247173146108","17.271783731238237","0.2657129329805044","7383.3","172.80164929768466","5000","0","351.5","5.920304046246273","64.98","2.5541339040856905","70.30000000000001","1.1840608092492535","28731.9","2168.8017175389728","2383.3","172.80164929768466"
"500","10","50","5000","100","32","42.31140195944433","1.1828022699791203","17.115966513283237","0.25071002762032624","7444.8","181.77117483253497","5000","0","346.8","6.20966987850401","62.54","3.4641593496835568","69.35999999999999","1.2419339757007994","29493.1","2148.8110410177997","2444.8","181.77117483253497"
"500","10","50","5000","100","33","43.302020596272236","1.1974477753293393","16.958029318814418","0.22420419753074994","7503.2","185.15712246629886","5000","0","341","6.6932802122726045","59.28000000000001","4.226771817829773","68.2","1.3386560424545195","30260.1","2212.815602349188","2503.2","185.15712246629886"
"500","10","50","5000","100","34","44.27884052905153","1.1842300128814505","16.785290749270196","0.21352798702035444","7555.8","189.2478797767626","5000","0","337","7.155417527999327","56.239999999999995","4.81065484107933","67.4","1.4310835055998652","31078.3","2157.1820066929913","2555.8","189.2478797767626"
"500","10","50","5000","100","35","45.20216172770732","1.1967985324049049","16.606421421514927","0.19077821062614223","7610.3","194.09639357803638","5044.3","11.171839597846006","334.2","7.560423268574319","53.54","5.504216565506845","66.84","1.5120846537148653","31653.3","2256.182884874362","2610.3","194.09639357803638"
"500","10","50","5000","100","36","46.11341880245977","1.178161854464879","16.417831363744824","0.19917017221087024","7671","200.15643881724114","5116.4","19.474085344374974","330.6","8.616263691415206","50.540000000000006","5.678767471907968","66.12","1.7232527382830425","32519.8","2289.0043599783726","2671","200.15643881724114"
"500","10","50","5000","100","37","46.94080962418199","1.1965348445627877","16.263136104124293","0.19621340516654878","7739.8","201.53500936561866","5210.8","33.72773339553075","327.3","9.839207285142438","47.16","6.281273756173981","65.46000000000001","1.967841457028488","33374.2","2465.898651607564","2739.8","201.53500936561866"
"500","10","50","5000","100","38","47.68409186528989","1.1951317390542247","16.103802854433663","0.19950018746604725","7811.8","203.80471044605423","5317.8","39.589897701307585","324.6","11.056219968868202","44.1","6.705967491719594","64.92","2.2112439937736417","34135","2661.265826632131","2811.8","203.80471044605423"
"500","10","50","5000","100","39","48.39610886680796","1.2142890697810886","15.979692358919156","0.22392547774283544","7878.6","206.97352487697552","5444.5","45.636060303229506","322.6","11.038115781237302","40.94","6.843420197532809","64.52","2.207623156247462","34753.9","2770.428214193611","2878.6","206.9735248769755"
"500","10","50","5000","100","40","49.04956090061661","1.2137483586101612","15.854998222808216","0.22345576300276082","7948.8","210.85198599965807","5572.1","55.34699630512932","321.1","11.076551810017412","37.739999999999995","7.348496444851831","64.22","2.215310362003485","35371.1","2846.7024238581735","2948.8","210.85198599965807"
"500","10","50","5000","100","41","49.645428823612676","1.1987053944970862","15.726151099254142","0.22411141890858616","8021","217.90043597937108","5691.3","64.28693490904665","319.6","11.137324633860684","34.56","7.778328869365193","63.920000000000016","2.2274649267721385","36014.1","2986.603336568149","3021","217.90043597937108"
"500","10","50","5000","100","42","50.23536098404344","1.1904504104591958","15.588114804066143","0.24382568209667901","8095.4","232.98849757015904","5804.1","69.32741160608839","317.4","11.306635220082056","31.3","7.8522608209355855","63.480000000000004","2.261327044016413","36723.7","2995.2401923718908","3095.4","232.98849757015907"
"500","10","50","5000","100","43","50.745609145779085","1.168150500460577","15.4720149540112","0.263519201258396","8163.5","245.82320883106217","5906.7","82.79981884038153","315.8","11.71153277756588","28.779999999999994","7.58706794486513","63.160000000000004","2.3423065555131775","37349.1","3116.4726679372625","3163.5","245.82320883106217"
"500","10","50","5000","100","44","51.18245008936656","1.1744254682274142","15.3698834134894","0.27450218512456026","8226.6","257.424241282751","6013.1","93.75121332548181","314.4","12.142487389328432","26.140000000000004","7.3696947019533985","62.88000000000001","2.42849747786569","37871.7","3083.7094561582803","3226.6","257.424241282751"
"500","10","50","5000","100","45","51.63210987484568","1.1554422198535383","15.251867765467072","0.28767947880041095","8291.2","268.3910579732492","6113","104.0663250047776","313.5","12.273956167430288","23.619999999999997","6.973349267030871","62.70000000000001","2.454791233486061","38374.4","3104.8752052216205","3291.2","268.3910579732492"
"500","10","50","5000","100","46","52.03110461049702","1.129205911752877","15.134660269021088","0.300072017393155","8352.7","274.26230145610606","6205.4","108.09643842421451","312.5","12.314625451064275","21.6","6.87197206047871","62.5","2.462925090212856","38903.9","3175.1835679217033","3352.7","274.26230145610606"
"500","10","50","5000","100","47","52.38382779982417","1.1260946027173961","15.029478670263876","0.3089470720667024","8412.7","282.1762038159845","6294","118.38834402085367","311","12.93058390019569","19.279999999999998","6.803646081330215","62.2","2.5861167800391405","39517.8","3304.011192474989","3412.7","282.1762038159844"
"500","10","50","5000","100","48","52.72934479213908","1.1094042800389194","14.912462896929203","0.32830222829508826","8468.8","287.09991292231354","6382.6","124.5882819529991","310.2","12.944496900227525","17.36","6.62528489953451","62.040000000000006","2.5888993800455062","40072.5","3325.423619631039","3468.8","287.09991292231354"
"500","10","50","5000","100","49","53.032030232323805","1.101527987909041","14.793690220133971","0.34177721866974925","8521.6","286.95372449229507","6466.5","129.4374366248034","309.6","12.77654100294755","15.320000000000002","6.284075110945127","61.92","2.5553082005895122","40556.9","3341.323763121437","3521.6","286.9537244922951"
"500","10","50","5000","100","50","53.27626585279436","1.0850611168395277","14.6881595495399","0.355946071717948","8572.7","292.09863060274694","6555.1","130.40126533128426","309.1","13.072490198887127","13.34","5.964595543706213","61.81999999999999","2.6144980397774282","41084.6","3437.2036366790953","3572.7","292.09863060274694"
"500","10","50","5000","100","51","53.5425885873182","1.0953595627796018","14.577004109374965","0.3626288448783301","8620.2","298.81459134386324","6634","134.27955912945202","308.5","13.017296186228537","11.500000000000002","5.811196090307054","61.7","2.6034592372457093","41582.7","3487.5792191719456","3620.2","298.81459134386324"
"500","10","50","5000","100","52","53.75671131017255","1.0969519203821168","14.467648735086447","0.3713503495318336","8675.1","301.11341717034134","6723.4","132.74049871836402","307.8","12.898061869908982","9.88","5.286359806142598","61.56","2.5796123739817984","42105","3604.404916210164","3675.1","301.1134171703413"
"500","10","50","5000","100","53","53.92024641481502","1.094237010099013","14.35896904298409","0.3799800791913911","8726.4","304.50064039341527","6808.1","137.16227615492534","306.9","13.026511428621248","8.36","4.791492460601395","61.379999999999995","2.6053022857242505","42599.3","3627.474219067587","3726.4","304.50064039341527"
"500","10","50","5000","100","54","54.07964676511631","1.1002292429743539","14.248076350926578","0.39565857019158374","8774.4","313.19169848512905","6886.6","140.70621876804165","306.7","13.06177629574171","7.5200000000000005","4.327770788754876","61.339999999999996","2.6123552591483428","43051.5","3680.5731686790305","3774.4","313.1916984851291"
"500","10","50","5000","100","55","54.21444590458914","1.105747255932117","14.131893789083346","0.406759885913963","8823.6","320.76602064433195","6968","139.92426522944476","306.5","13.0862523283024","6.539999999999999","3.9487213120198796","61.3","2.6172504656604807","43566.7","3643.1953022038224","3823.6","320.76602064433195"
"500","10","50","5000","100","56","54.30369216007513","1.0915906885009377","14.023493265055981","0.4184945322243208","8874.3","328.3038379306584","7042.6","144.11398266649908","306.3","13.138112497615477","5.8","3.6232582022262787","61.25999999999999","2.6276224995230963","44062.8","3616.1217844536154","3874.3","328.30383793065835"
"500","10","50","5000","100","57","54.39476658070167","1.1138538506532007","13.907741032120313","0.43365319664717034","8919","333.6387267689409","7114.5","145.8226662765429","305.9","13.299999999999999","4.9799999999999995","3.4784479297525785","61.18000000000001","2.6600000000000015","44567.6","3743.2632341314184","3919","333.6387267689409"
"500","10","50","5000","100","58","54.452496322551404","1.1342157499559498","13.791507743800636","0.44051947783675555","8968.9","339.8965872144056","7186.5","151.36594729330636","305.7","13.364505228402583","4.24","2.8562913016707516","61.14000000000001","2.6729010456805185","44974.6","3777.345713593078","3968.9","339.8965872144056"
"500","10","50","5000","100","59","54.48076396007607","1.1465915174174648","13.688042592600922","0.45053096721585734","9018.3","344.93913955943015","7256.8","160.65914228577222","305.7","13.364505228402583","3.6399999999999997","2.71411127258998","61.14000000000001","2.6729010456805185","45382.3","3864.720431027321","4018.3","344.93913955943015"
"500","10","50","5000","100","60","54.49419313265604","1.190918763649264","13.577447044533082","0.45858951044025414","9068.5","346.9487714346312","7317","168.36270370839262","305.6","13.410443691392167","3.22","2.3124878378058558","61.120000000000005","2.6820887382784355","45768.6","3972.8810251503883","4068.5","346.9487714346312"
"500","10","50","5000","100","61","54.46126797960293","1.2218725363054908","13.463001394046135","0.46725444180041376","9115.5","350.5773095909089","7383.3","172.80164929768466","305.3","13.631214179228497","2.74","2.167117901730314","61.06","2.7262428358457016","46275.5","4124.28682925909","4115.5","350.5773095909089"
"500","10","50","5000","100","62","54.42528078604961","1.2453931727375416","13.355702754217802","0.47113529812058924","9160.6","355.07272494518645","7444.8","181.771174832535","305.2","13.592645070036959","2.2600000000000002","1.837498299318941","61.040000000000006","2.718529014007394","46761.7","4129.566685501034","4160.6","355.07272494518645"
"500","10","50","5000","100","63","54.3709785742941","1.295328191327195","13.245916813429066","0.47515153343174693","9200.5","362.2955285398924","7503.2","185.15712246629886","305.1","13.656134152826706","1.9999999999999996","1.5924823389915506","61.02","2.7312268305653435","47181.3","4131.564111810441","4200.5","362.2955285398924"
"500","10","50","5000","100","64","54.28603084141274","1.3430388327189293","13.135989485860247","0.47963354663522895","9240.5","373.11747479848754","7555.8","189.2478797767626","304.8","13.651373557265218","1.7199999999999995","1.3059862173851606","60.96","2.730274711453046","47641.1","4185.793006110072","4240.5","373.11747479848754"
"500","10","50","5000","100","65","54.18432358324967","1.3821842500234631","13.037614644955918","0.4835817976597691","9283.2","386.12557542851266","7610.3","194.09639357803636","304.8","13.651373557265218","1.38","1.033247308247159","60.96","2.730274711453046","48030","4170.092037353613","4283.2","386.12557542851266"
"500","10","50","5000","100","66","54.06601640536303","1.4438495993970688","12.932508602436632","0.4923149652032229","9320.9","388.3149366171742","7671","200.15643881724114","304.8","13.651373557265218","1.0999999999999999","0.8354639429682169","60.96","2.730274711453046","48477.2","4293.4336328863865","4320.9","388.3149366171742"
"500","10","50","5000","100","67","53.923932930866535","1.5015323001023793","12.829576501158476","0.4935073002489082","9363.1","393.7960004875621","7739.8","201.53500936561866","304.8","13.651373557265218","0.8800000000000001","0.7600000000000002","60.96","2.730274711453046","48928.7","4434.691963372427","4363.1","393.7960004875621"
"500","10","50","5000","100","68","53.778137534329474","1.5530293368693386","12.730528054475592","0.5007076042735068","9407.5","395.9154581473171","7811.8","203.80471044605423","304.8","13.651373557265218","0.8000000000000002","0.7211102550927979","60.96","2.730274711453046","49329.9","4508.312665510235","4407.5","395.9154581473171"
"500","10","50","5000","100","69","53.609935018781506","1.599994938449374","12.637434275868852","0.5043546227320325","9447.2","401.2063808066866","7878.6","206.9735248769755","304.7","13.711673858431727","0.68","0.567097875150313","60.94000000000001","2.7423347716863478","49823.1","4580.158915365274","4447.2","401.2063808066866"
"500","10","50","5000","100","70","53.42526582104845","1.6433214086771666","12.545556751822648","0.5082970749249631","9487.5","407.03937156004946","7948.8","210.85198599965807","304.7","13.711673858431727","0.62","0.46861498055439926","60.94000000000001","2.7423347716863478","50128.3","4644.7905238019075","4487.5","407.03937156004946"
"500","10","50","5000","100","71","53.23397744290479","1.6769928977944295","12.45715470460512","0.5115045545716043","9525.6","412.56834585314465","8021","217.90043597937108","304.7","13.711673858431727","0.54","0.38","60.94000000000001","2.7423347716863478","50419.5","4636.546025868825","4525.6","412.56834585314465"
"500","10","50","5000","100","72","53.03120201167117","1.7182076792605834","12.371438924217436","0.5150374821992311","9563","418.21382090983076","8095.4","232.988497570159","304.7","13.711673858431727","0.44000000000000006","0.29393876913398137","60.94000000000001","2.7423347716863478","50837.9","4693.070347863965","4563","418.21382090983076"
"500","10","50","5000","100","73","52.812019450974674","1.7563842674603063","12.285589390047232","0.5158729248541757","9604.2","424.96701048434335","8163.5","245.82320883106217","304.7","13.711673858431727","0.34","0.2690724809414742","60.94000000000001","2.7423347716863478","51276.7","4817.588567945586","4604.2","424.9670104843434"
"500","10","50","5000","100","74","52.59554926244033","1.788959941046592","12.206268383151599","0.5177531737078913","9643.7","435.76738060575394","8226.6","257.424241282751","304.7","13.711673858431727","0.2800000000000001","0.25612496949731395","60.94000000000001","2.7423347716863478","51706.7","4905.784260441953","4643.7","435.7673806057539"
"500","10","50","5000","100","75","52.36919386139357","1.8281494360932589","12.127950262968247","0.5210390226829168","9680.6","441.8914346307247","8291.2","268.3910579732492","304.7","13.711673858431727","0.26000000000000006","0.25377155080899044","60.94000000000001","2.7423347716863478","52047","4918.079218556773","4680.6","441.8914346307247"
"500","10","50","5000","100","76","52.12277228736722","1.855021898679784","12.04983881319156","0.5250976562072068","9716.9","443.94153894403706","8352.7","274.26230145610606","304.7","13.711673858431727","0.22000000000000006","0.24413111231467405","60.94000000000001","2.7423347716863478","52496.7","4953.177728489056","4716.9","443.94153894403706"
"500","10","50","5000","100","77","51.88627924510357","1.8828601621174996","11.974227938977581","0.5267329986971028","9754","450.34653323857174","8412.7","282.1762038159845","304.7","13.711673858431727","0.13999999999999999","0.15620499351813308","60.94000000000001","2.7423347716863478","52821.9","5015.420988311948","4754","450.34653323857174"
"500","10","50","5000","100","78","51.645296946999416","1.9085568610462755","11.901254418997066","0.5273157541548479","9793.1","457.2201767201443","8468.8","287.09991292231354","304.7","13.711673858431727","0.16","0.14966629547095767","60.94000000000001","2.7423347716863478","53225.5","5022.951448102997","4793.1","457.2201767201443"
"500","10","50","5000","100","79","51.39814222988546","1.9251041050971818","11.829967307574298","0.5287111054022526","9828.9","458.8778595661377","8521.6","286.95372449229507","304.7","13.711673858431727","0.14","0.1562049935181331","60.94000000000001","2.7423347716863478","53577","5033.25246734157","4828.9","458.8778595661377"
"500","10","50","5000","100","80","51.171252773968355","1.951686238147262","11.763605213334081","0.532260850786329","9866.5","464.0360438586641","8572.7","292.09863060274694","304.7","13.711673858431727","0.12","0.13266499161421602","60.94000000000001","2.7423347716863478","54020.9","5114.768273343378","4866.5","464.0360438586641"
"500","10","50","5000","100","81","50.930277770725766","1.9747688308886389","11.696528222468533","0.5340509686027117","9902.1","468.3521004543483","8620.2","298.81459134386324","304.7","13.711673858431727","0.1","0.13416407864998742","60.94000000000001","2.7423347716863478","54390.4","5079.344272639924","4902.1","468.3521004543483"
"500","10","50","5000","100","82","50.68990428900288","1.9852197595230152","11.630665525645934","0.5354744080157308","9939.4","473.43303644760573","8675.1","301.11341717034134","304.7","13.711673858431727","0.08","0.09797958971132714","60.94000000000001","2.7423347716863478","54698.8","5127.583813064395","4939.4","473.43303644760573"
"500","10","50","5000","100","83","50.45690014127755","1.9973840278769017","11.56623120861818","0.536429368306938","9976.4","476.986834199855","8726.4","304.50064039341527","304.7","13.711673858431727","0.04","0.08","60.94000000000001","2.7423347716863478","55073.3","5275.309906536298","4976.4","476.986834199855"
"500","10","50","5000","100","84","50.220408881332595","2.0111843502493314","11.50343106888283","0.5396755177030854","10015.1","481.5544517497476","8774.4","313.19169848512905","304.7","13.711673858431727","0.04","0.08","60.94000000000001","2.7423347716863478","55488","5273.0527211474","5015.1","481.5544517497476"
"500","10","50","5000","100","85","49.98303877264704","2.029271393975265","11.440153862125563","0.5405060707619408","10050.9","485.87703176832713","8823.6","320.76602064433195","304.7","13.711673858431727","0.04","0.08","60.94000000000001","2.7423347716863478","55897.8","5323.317082421448","5050.9","485.87703176832713"
"500","10","50","5000","100","86","49.74591588714951","2.036981668223288","11.377405823373406","0.5408867755225497","10084.6","488.8832580483811","8874.3","328.30383793065835","304.7","13.711673858431727","0.04","0.08","60.94000000000001","2.7423347716863478","56148.7","5411.131915782501","5084.6","488.8832580483811"
"500","10","50","5000","100","87","49.51082598331893","2.0429040730376884","11.316775021956806","0.5409511605958808","10120.8","496.2895928789964","8919","333.6387267689409","304.7","13.711673858431727","0.04","0.08","60.94000000000001","2.7423347716863478","56466.2","5524.483356839805","5120.8","496.2895928789964"
"500","10","50","5000","100","88","49.275083607131954","2.059050428190035","11.257194543605157","0.542308486364297","10153.5","499.38387038429664","8968.9","339.8965872144056","304.7","13.711673858431727","0.04","0.08","60.94000000000001","2.7423347716863478","56843.4","5607.506936241808","5153.5","499.38387038429664"
"500","10","50","5000","100","89","49.04080089115081","2.0643011973528447","11.19951709455771","0.5421084414625725","10190.1","503.42635012482214","9018.3","344.93913955943015","304.7","13.711673858431727","0.02","0.05999999999999999","60.94000000000001","2.7423347716863478","57196.6","5720.753537778042","5190.1","503.42635012482214"
"500","10","50","5000","100","90","48.81534529490528","2.073929216268645","11.143929076453512","0.5433104754842326","10218.9","509.10066784477897","9068.5","346.9487714346312","304.7","13.711673858431727","0.02","0.05999999999999999","60.94000000000001","2.7423347716863478","57524","5785.95368111429","5218.9","509.10066784477897"
"500","10","50","5000","100","91","48.60212775252121","2.091817233664477","11.091241355936898","0.5466914809369527","10250.1","518.9661742348917","9115.5","350.5773095909089","304.7","13.711673858431727","0","0","60.94000000000001","2.7423347716863478","57777.9","5788.435063987502","5250.1","518.9661742348917"
"500","10","50","5000","100","92","48.38414186801092","2.102625211783325","11.037216730757017","0.5472067515507018","10283.3","526.6898613035949","9160.6","355.07272494518645","304.7","13.711673858431727","0","0","60.94000000000001","2.7423347716863478","58052.2","5851.128622753049","5283.3","526.6898613035949"
"500","10","50","5000","100","93","48.16696187653083","2.1133774350565675","10.984602651704497","0.548669925768239","10319.2","536.4674827051496","9200.5","362.2955285398924","304.7","13.711673858431727","0","0","60.94000000000001","2.7423347716863478","58281.2","5744.689875006309","5319.2","536.4674827051496"
"500","10","50","5000","100","94","47.94673185540118","2.127347672223659","10.931558233278787","0.5506978430904316","10350.6","547.0446416884092","9240.5","373.11747479848754","304.7","13.711673858431727","0","0","60.94000000000001","2.7423347716863478","58528.7","5837.56343091876","5350.6","547.0446416884092"
